OID_,Year,Date,Subregion,Habitat,SiteID,Site_name,StationID,Surveyed_all_years,points,Acropora_cervicornis,Acropora_palmata,Agaricia_fragilis,Agaricia_lamarcki,Cladocora_arbuscula,Colpophyllia_natans,Dendrogyra_cylindrus,Dichocoenia_stokesii,Diploria_labyrinthiformis,Eusmilia_fastigiata,Favia_fragum,Helioseris_cucullata,Isophyllia_rigida,Isophyllia_sinuosa,Madracis_aurentenra,Madracis_decactis_complex,Manicina_areolata,Meandrina_meandrites,Millepora_alcicornis,Millepora_complanata,Montastraea_cavernosa,Mussa_angulosa,Mycetophyllia_aliciae,Mycetophyllia_ferox,Mycetophyllia_lamarckiana_complex,Oculina_diffusa,Oculina_robusta,Orbicella_annularis_complex,Phyllangia_americana,Porites_astreoides,Porites_porites_complex,Pseudodiploria_clivosa,Pseudodiploria_strigosa,Scleractinia,Scolymia_sp,Siderastrea_radians,Siderastrea_siderea,Solenastrea_bournoni,Stephanocoenia_intersepta,Undaria_agaricites_complex,all_species_zero
609,1999,7/22/1999 0:00:00,MK,OD,74,Alligator Deep,741,N,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,False
610,1999,7/22/1999 0:00:00,MK,OD,74,Alligator Deep,742,N,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,False
611,1999,7/22/1999 0:00:00,MK,OD,74,Alligator Deep,743,Y,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,False
612,1999,7/22/1999 0:00:00,MK,OD,74,Alligator Deep,744,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,False
613,1999,5/12/1999 0:00:00,MK,OD,75,Tennessee Deep,751,N,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0022,0.0,0.0,0.0197,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,False
614,1999,5/12/1999 0:00:00,MK,OD,75,Tennessee Deep,752,Y,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0017,0.0,0.0,0.0,0.0034,0.0,0.0,0.0086,0.0,0.0,0.0017,False
615,1999,5/12/1999 0:00:00,MK,OD,75,Tennessee Deep,753,Y,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0018,False
616,1999,5/12/1999 0:00:00,MK,OD,75,Tennessee Deep,754,N,570,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,False
617,1999,5/14/1999 0:00:00,MK,OD,76,Sombrero Deep,761,N,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0017,False
618,1999,5/14/1999 0:00:00,MK,OD,76,Sombrero Deep,762,N,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0049,0.0,0.0,0.0,False
619,1999,5/14/1999 0:00:00,MK,OD,76,Sombrero Deep,763,Y,590,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0034,0.0,0.0,0.0,0.0051,0.0,0.0,0.0068,0.0,0.0,0.0136,False
620,1999,5/14/1999 0:00:00,MK,OD,76,Sombrero Deep,764,Y,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,False
621,1999,5/19/1999 0:00:00,LK,OD,77,Looe Key Deep,771,Y,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0016,False
622,1999,5/19/1999 0:00:00,LK,OD,77,Looe Key Deep,772,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,False
623,1999,5/19/1999 0:00:00,LK,OD,77,Looe Key Deep,773,Y,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,False
624,1999,5/19/1999 0:00:00,LK,OD,77,Looe Key Deep,774,N,590,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0085,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0,0.0,0.0,False
625,1999,6/8/1999 0:00:00,LK,OD,78,Eastern Sambo Deep,781,N,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0051,0.0,0.0,0.0,0.0137,0.0,0.0,0.0102,0.0,0.0,0.0,False
626,1999,6/8/1999 0:00:00,LK,OD,78,Eastern Sambo Deep,782,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0339,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0339,0.0,0.0,0.0,False
627,1999,6/8/1999 0:00:00,LK,OD,78,Eastern Sambo Deep,783,Y,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,False
628,1999,6/8/1999 0:00:00,LK,OD,78,Eastern Sambo Deep,784,Y,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,False
629,1999,6/8/1999 0:00:00,LK,OD,79,Western Sambo Deep,791,Y,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0018,False
630,1999,6/8/1999 0:00:00,LK,OD,79,Western Sambo Deep,792,Y,589,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0017,0.0,0.0,0.0272,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,False
631,1999,6/8/1999 0:00:00,LK,OD,79,Western Sambo Deep,793,N,578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,False
632,1999,6/8/1999 0:00:00,LK,OD,79,Western Sambo Deep,794,Y,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
633,1999,6/9/1999 0:00:00,LK,OD,80,Rock Key Deep,801,N,570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0018,False
634,1999,6/9/1999 0:00:00,LK,OD,80,Rock Key Deep,802,N,610,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,False
635,1999,6/9/1999 0:00:00,LK,OD,80,Rock Key Deep,803,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0051,0.0,0.0,0.0,0.0051,0.0,0.0,0.0017,0.0,0.0,0.0,False
636,1999,6/9/1999 0:00:00,LK,OD,80,Rock Key Deep,804,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,False
637,1999,6/6/1999 0:00:00,LK,OD,81,Sand Key Deep,811,Y,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0393,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,False
638,1999,6/6/1999 0:00:00,LK,OD,81,Sand Key Deep,812,Y,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,False
639,1999,6/6/1999 0:00:00,LK,OD,81,Sand Key Deep,813,N,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0,0.0,0.0017,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,False
640,1999,6/6/1999 0:00:00,LK,OD,81,Sand Key Deep,814,Y,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
641,2000,8/17/2000 0:00:00,UK,HB,10,Rattlesnake,101,N,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
642,2000,8/17/2000 0:00:00,UK,HB,10,Rattlesnake,102,N,591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
643,2000,8/17/2000 0:00:00,UK,HB,10,Rattlesnake,103,N,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
644,2000,8/17/2000 0:00:00,UK,HB,10,Rattlesnake,104,N,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
645,2000,8/17/2000 0:00:00,UK,HB,11,El Radabob,111,N,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
646,2000,8/17/2000 0:00:00,UK,HB,11,El Radabob,112,N,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
647,2000,8/17/2000 0:00:00,UK,HB,11,El Radabob,113,N,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
648,2000,8/17/2000 0:00:00,UK,HB,11,El Radabob,114,N,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
649,2000,8/16/2000 0:00:00,UK,HB,12,Dove Key,121,N,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
650,2000,8/16/2000 0:00:00,UK,HB,12,Dove Key,122,N,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
651,2000,8/16/2000 0:00:00,UK,HB,12,Dove Key,123,N,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
652,2000,8/16/2000 0:00:00,UK,HB,12,Dove Key,124,N,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
653,2000,5/16/2000 0:00:00,MK,HB,14,Long Key,141,N,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.01,0.0,0.0,0.0,0.0083,0.0083,0.0,0.0,False
654,2000,5/16/2000 0:00:00,MK,HB,14,Long Key,142,N,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0,0.0016,0.0066,0.0,0.0,0.0,False
655,2000,5/16/2000 0:00:00,MK,HB,14,Long Key,143,N,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,False
656,2000,5/16/2000 0:00:00,MK,HB,14,Long Key,144,N,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0017,0.0,0.0,0.0034,0.0,0.0,0.0,False
657,2000,5/15/2000 0:00:00,MK,HB,15,Moser Channel,151,N,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
658,2000,5/15/2000 0:00:00,MK,HB,15,Moser Channel,152,N,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,False
659,2000,5/15/2000 0:00:00,MK,HB,15,Moser Channel,153,N,589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,False
660,2000,5/15/2000 0:00:00,MK,HB,15,Moser Channel,154,N,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
661,2000,5/9/2000 0:00:00,MK,HB,16,Molasses Keys,161,N,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
662,2000,5/9/2000 0:00:00,MK,HB,16,Molasses Keys,162,N,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,False
663,2000,5/9/2000 0:00:00,MK,HB,16,Molasses Keys,163,N,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
664,2000,5/9/2000 0:00:00,MK,HB,16,Molasses Keys,164,N,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
665,2000,5/13/2000 0:00:00,LK,BCP,18,Content Keys,181,Y,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0017,0.0017,0.0,0.0,0.0,False
666,2000,5/13/2000 0:00:00,LK,BCP,18,Content Keys,182,N,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,False
667,2000,5/13/2000 0:00:00,LK,BCP,18,Content Keys,183,Y,592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0051,0.0017,0.0,0.0,0.0,0.0017,0.0,False
668,2000,5/13/2000 0:00:00,LK,BCP,18,Content Keys,184,Y,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0017,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,False
669,2000,8/22/2000 0:00:00,UK,P,30,Turtle,301,Y,594,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0152,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.0017,0.0,0.0,0.0,0.0017,0.0,0.0,0.0051,0.0,0.0,0.0,False
670,2000,8/22/2000 0:00:00,UK,P,30,Turtle,302,Y,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,False
671,2000,8/22/2000 0:00:00,UK,P,30,Turtle,303,N,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,False
672,2000,8/22/2000 0:00:00,UK,P,30,Turtle,304,N,545,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,0.0147,0.0018,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0055,False
673,2000,8/15/2000 0:00:00,UK,P,32,Porter Patch,321,Y,601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0083,0.0,0.0,0.0116,0.0,0.0,0.0,False
